Customer_ID,Age,Annual_Income,Spending_Score,Credit_Limit,Balance,Purchase_Frequency,Avg_Transaction_Value,Customer_Tenure_Years,Credit_Utilization_Ratio,Days_Since_Last_Transaction,Revolving_Utilization,Payments,Product_Category,Payment_Status,Account_Type
3960,47,76690,64,24926,0,4,486.85,13,0.46,71,0.8,4604,Travel,On-Time,Standard
3961,34,81615,99,24501,6229,2,121.27,0,0.99,83,0.58,4171,Electronics,On-Time,Platinum
3962,73,46730,86,25762,10080,1,117.78,16,0.6,149,0.98,2662,Travel,On-Time,Standard
3963,45,144655,12,33673,11124,2,328.71,12,0.17,70,0.84,2601,Fashion,On-Time,Gold
3964,56,188703,29,17808,6777,4,85.18,15,0.16,46,0.26,-377,Fashion,Delayed,Gold
3965,35,63856,48,20339,3985,7,329.48,20,0.06,28,0.06,1165,Food,Delayed,Standard
3966,50,89121,100,23397,9160,3,233.35,5,0.59,144,0.62,5847,Food,On-Time,Gold
3967,49,78896,74,6529,6440,4,51.18,15,0.03,87,0.21,685,Home,On-Time,Gold
3968,18,64612,62,21084,0,2,248.29,0,0.82,118,0.65,-364,Fashion,On-Time,Gold
3969,75,41717,70,23206,3945,8,382.44,17,0.32,15,0.16,3018,Fashion,Delayed,Gold
3970,64,31601,34,14331,12150,6,109.67,15,0.34,125,0.84,120,Electronics,Delayed,Standard
3971,39,29576,10,37465,9931,6,132.6,12,0.76,32,0.31,319,Travel,On-Time,Gold
3972,28,91209,48,22094,11336,3,155.51,0,0.11,16,0.24,3942,Fashion,Delayed,Platinum
3973,50,54213,39,14103,14307,2,225.45,14,0.53,127,0.34,4149,Electronics,Late,Standard
3974,46,20000,20,15425,11907,6,477.12,1,0.37,122,0.74,4742,Home,On-Time,Standard
3975,50,92794,46,13674,10613,8,81.75,0,0.1,170,0.6,720,Fashion,On-Time,Standard
3976,47,73469,2,13944,7167,11,419.75,20,0.3,24,0.06,2349,Home,On-Time,Gold
3977,52,128866,29,22702,5214,3,410.33,15,0.63,115,0.11,2758,Home,On-Time,Standard
3978,66,89924,87,23427,10436,4,259.56,17,0.66,26,0.83,2247,Home,On-Time,Standard
3979,53,20000,66,23606,2833,5,111.22,19,0.13,172,0.58,3582,Travel,On-Time,Standard
3980,29,20000,61,25416,14954,6,325.47,10,0.94,62,0.29,1640,Travel,On-Time,Gold
3981,65,46221,36,23381,3332,5,375.5,12,0.18,59,0.34,5196,Food,On-Time,Gold
3982,69,49995,96,37415,19798,3,119.86,11,0.66,117,0.38,2460,Electronics,On-Time,Standard
3983,80,112726,21,27245,9614,5,364.53,14,0.33,80,0.08,3592,Home,Late,Gold
3984,28,74645,30,11725,17983,4,464.24,15,0.7,55,0.28,2928,Electronics,On-Time,Standard
3985,48,120347,45,20274,2484,8,135.27,0,0.81,122,0.3,5676,Fashion,Delayed,Standard
3986,18,22006,75,10973,21520,8,106.55,18,0.08,107,0.96,4891,Electronics,Late,Gold
3987,53,113610,44,20175,2410,5,350.09,14,0.8,96,0.16,5358,Fashion,Delayed,Gold
3988,36,103839,13,8743,9622,7,266.5,7,0.12,158,0.18,3383,Travel,On-Time,Gold
3989,73,20000,11,18130,874,1,434.27,5,0.52,57,0.87,3223,Electronics,Delayed,Standard
3990,33,127904,62,19137,10147,4,282.16,16,0.34,92,0.92,3663,Fashion,On-Time,Standard
3991,19,78738,90,9244,9018,3,419.41,18,0.31,67,0.74,5387,Food,On-Time,Platinum
3992,37,90681,76,20125,0,8,227.8,4,0.15,97,0.13,4519,Home,Late,Standard
3993,18,40404,87,17013,11014,4,138.26,10,0.68,151,0.45,3668,Travel,On-Time,Standard
3994,56,126009,37,11248,13642,3,218.96,17,0.3,45,0.56,-466,Electronics,On-Time,Gold
3995,18,27565,46,27381,3991,5,211.79,14,0.51,117,0.55,2845,Travel,On-Time,Standard
3996,45,108283,53,17219,8010,5,184.77,1,0.02,149,0.73,2704,Home,On-Time,Gold
3997,18,107824,54,29006,8448,2,155.39,15,0.6,88,0.51,4828,Food,On-Time,Standard
3998,40,36033,47,21641,21572,4,223.96,7,0.68,106,0.66,-242,Food,On-Time,Gold
3999,69,154334,72,16873,11390,5,487.23,16,0.06,102,0.98,2402,Electronics,On-Time,Platinum
4000,50,84261,71,12262,6173,2,271.25,11,0.53,99,0.24,3201,Electronics,On-Time,Gold
4001,32,101155,100,10611,2321,6,112.47,17,0.71,49,0.32,1705,Travel,Delayed,Standard
4002,44,20000,14,21497,0,4,155.83,14,0.14,137,0.21,2334,Food,Delayed,Standard
4003,45,159709,70,22915,9124,4,208.83,12,0.04,81,0.26,-842,Home,On-Time,Standard
4004,52,26017,87,13280,10817,5,134.79,7,0.19,72,0.18,952,Fashion,On-Time,Standard
4005,24,115995,15,10332,1529,5,383.79,16,0.35,150,0.23,2370,Fashion,Delayed,Standard
4006,53,35209,87,25594,82,6,405.8,14,0.43,71,0.84,-391,Fashion,On-Time,Standard
4007,18,50240,42,25949,13304,7,411.16,17,0.07,48,0.3,4352,Home,On-Time,Gold
4008,35,106550,6,13385,16846,7,462.09,19,0.98,5,0.93,2409,Fashion,On-Time,Standard
4009,37,116102,42,18522,7975,5,436.44,4,0.69,20,0.86,-1358,Travel,On-Time,Gold
4010,54,24148,27,24134,13556,0,311.34,9,0.13,6,0.11,3395,Fashion,On-Time,Gold
4011,45,118618,65,11183,9279,5,274.7,6,0.8,25,0.7,2776,Home,On-Time,Standard
4012,23,116799,97,12986,28195,6,410.29,3,0.32,123,0.31,5052,Food,On-Time,Standard
4013,30,37481,59,26545,9419,1,484.48,12,0.38,164,0.34,468,Fashion,On-Time,Gold
4014,47,138945,2,12871,19630,5,63.74,1,0.07,106,0.49,5332,Fashion,On-Time,Gold
4015,43,20000,0,20551,13959,4,212.15,20,0.42,59,0.14,3118,Fashion,On-Time,Standard
4016,36,50009,30,20786,6204,8,350.61,2,0.08,131,0.93,2126,Fashion,Delayed,Standard
4017,37,94160,55,10421,14127,6,210.86,7,0.68,81,0.96,3340,Food,On-Time,Standard
4018,55,40857,86,27857,9596,2,393.28,5,0.34,96,0.14,-775,Travel,On-Time,Platinum
4019,37,85552,83,7531,2864,7,406.31,5,0.3,114,0.2,4501,Food,On-Time,Standard
4020,43,84643,79,22226,10641,5,357.29,8,0.65,22,0.02,4618,Fashion,On-Time,Standard
4021,77,67517,45,16325,6991,3,121.29,20,0.69,5,0.25,2891,Fashion,On-Time,Gold
4022,23,108296,31,20826,9653,6,469.62,15,0.64,167,0.68,2546,Home,On-Time,Gold
4023,18,65865,80,18122,9508,6,197.67,11,0.79,67,0.59,2885,Food,On-Time,Standard
4024,56,84261,17,10946,8446,12,489.89,15,0.64,131,0.61,2637,Electronics,On-Time,Gold
4025,34,120858,67,17605,3323,4,208.39,9,0.95,164,0.2,5050,Home,On-Time,Gold
4026,40,106627,34,23821,18545,5,122.35,3,0.57,112,0.41,675,Fashion,Late,Standard
4027,33,106440,99,18058,9492,4,179.75,18,0.88,53,0.81,3973,Travel,Late,Standard
4028,41,29032,22,16188,11549,3,416.53,11,0.96,163,0.26,-2200,Home,Delayed,Gold
4029,68,95991,78,5000,8612,8,188.67,17,0.16,119,0.59,5325,Home,On-Time,Standard
4030,57,39860,12,12889,7160,7,319.08,14,0.68,132,0.26,6359,Food,On-Time,Gold
4031,57,23743,77,14069,11391,2,363.14,7,0.66,53,0.48,898,Home,On-Time,Standard
4032,23,72131,13,26705,19843,10,186.97,3,0.87,92,0.77,1186,Home,On-Time,Standard
4033,27,38828,36,16896,0,6,348.71,9,0.34,10,0.42,2714,Electronics,On-Time,Standard
4034,18,106624,4,24057,2364,4,119.51,19,0.39,89,0.77,2025,Electronics,On-Time,Platinum
4035,32,107581,21,13783,7699,3,333.64,3,0.05,12,0.28,5109,Travel,On-Time,Platinum
4036,59,20000,27,5000,4486,4,344.68,13,0.77,28,0.43,3850,Travel,On-Time,Platinum
4037,52,41867,3,27866,24108,4,64.72,3,0.27,14,0.3,2657,Food,On-Time,Standard
4038,41,20000,49,13834,7564,4,182.34,12,0.93,173,0.99,2476,Fashion,On-Time,Standard
4039,44,56494,28,27464,13323,6,52.73,8,0.66,125,0.84,2353,Food,Delayed,Gold
4040,34,93207,36,18255,8010,3,406.6,5,0.33,71,0.25,4927,Food,Late,Standard
4041,48,65308,34,31040,0,7,250.97,10,0.82,113,0.19,5621,Home,Late,Platinum
4042,56,51409,19,45466,7154,7,242.06,0,0.82,26,0.62,413,Travel,Delayed,Gold
4043,20,127007,34,23546,1806,5,255.6,15,0.16,166,0.2,5591,Home,Late,Standard
4044,49,20000,98,9078,12316,4,231.93,1,0.54,127,0.15,2511,Fashion,On-Time,Standard
4045,58,124474,83,24398,7908,6,124.09,19,0.01,178,0.06,3008,Travel,On-Time,Gold
4046,38,53228,1,23004,4639,3,347.89,2,0.34,174,0.34,2180,Food,On-Time,Standard
4047,55,71875,57,10125,9202,6,462.8,7,0.69,146,0.28,3561,Electronics,On-Time,Gold
4048,80,53905,17,14722,7004,3,494.01,18,0.33,4,0.16,2723,Travel,On-Time,Gold
4049,43,136715,93,16476,17147,2,408.59,10,0.13,150,0.78,5038,Home,Delayed,Gold
4050,50,25760,55,22829,13926,3,224.93,12,0.58,37,0.04,5150,Home,Late,Standard
4051,33,75469,63,12674,22125,3,303.23,15,0.96,90,0.91,3377,Electronics,On-Time,Standard
4052,47,96097,92,11690,15054,0,55.72,13,0.41,25,0.7,4993,Electronics,Delayed,Standard
4053,51,20000,51,10618,13426,4,210.2,1,0.92,84,0.36,4383,Food,On-Time,Gold
4054,47,38204,21,5021,14179,5,352.1,4,0.91,7,0.76,-1431,Travel,On-Time,Platinum
4055,29,69072,92,25026,15138,3,452.52,14,0.67,39,0.39,1870,Home,On-Time,Gold
4056,48,39533,59,20661,0,4,99.73,13,0.07,24,0.86,2452,Food,On-Time,Standard
4057,66,42376,9,26315,13627,11,91.27,12,0.65,148,0.26,744,Home,On-Time,Gold
4058,51,61005,83,14284,0,5,119.44,3,0.59,157,0.35,3463,Home,On-Time,Standard
4059,59,100983,79,14034,0,9,115.08,2,0.58,145,0.55,5647,Food,On-Time,Standard
4060,41,61291,5,22740,2214,1,403.03,15,0.34,61,0.89,632,Fashion,Delayed,Gold
4061,56,118137,80,27115,11776,3,370.24,9,0.75,8,0.72,1640,Electronics,On-Time,Standard
4062,49,35089,5,27878,897,4,457.02,9,0.88,73,0.76,407,Fashion,Late,Platinum
4063,30,24923,85,11074,13558,3,182.29,7,0.67,40,0.19,6713,Electronics,On-Time,Platinum
4064,49,152053,81,27570,21449,0,355.82,8,0.15,116,0.38,4776,Travel,Late,Standard
4065,30,48681,95,32032,7844,6,214.05,18,0.78,39,0.74,1203,Travel,Late,Standard
4066,35,22563,27,23374,11421,4,111.88,4,0.16,61,0.98,2505,Fashion,Delayed,Gold
4067,47,20000,41,29261,5082,5,403.72,6,0.8,172,0.38,2063,Electronics,On-Time,Gold
4068,49,118004,73,24187,1423,6,331.32,2,0.61,13,0.94,798,Food,On-Time,Gold
4069,27,61347,40,11028,8637,7,366.44,20,0.34,145,0.54,2139,Fashion,Late,Standard
4070,60,64851,62,27473,4544,6,123.32,12,0.57,129,0.75,3169,Food,On-Time,Platinum
4071,53,68631,21,23104,6769,2,340.29,2,0.82,63,0.05,4190,Electronics,On-Time,Gold
4072,34,115517,91,11838,4885,5,189.19,0,0.51,74,0.01,1627,Electronics,Late,Standard
4073,21,67818,78,15456,620,4,163.2,17,0.48,168,0.95,2007,Electronics,Late,Gold
4074,42,168762,28,23299,9175,12,342.37,15,0.21,156,0.11,7437,Travel,On-Time,Gold
4075,38,80350,70,39178,0,4,60.94,10,0.37,57,0.83,802,Food,Delayed,Standard
4076,46,117471,33,34397,13537,7,456.92,14,0.52,18,0.17,1570,Home,On-Time,Standard
4077,39,107209,95,5000,0,5,123.15,7,0.11,47,0.63,1792,Food,Delayed,Platinum
4078,18,73542,1,20006,5846,8,238.67,0,0.71,60,0.51,1728,Electronics,On-Time,Gold
4079,39,51521,25,31909,18176,6,294.73,16,0.89,77,0.12,5090,Electronics,On-Time,Platinum
4080,40,88278,74,16770,15005,7,425.69,18,0.79,36,0.22,765,Fashion,On-Time,Standard
4081,54,95403,88,15958,9989,4,150.44,15,0.49,23,0.63,3229,Travel,On-Time,Standard
4082,34,52096,18,15690,25342,5,465.3,18,0.01,156,0.88,3714,Electronics,On-Time,Standard
4083,70,81653,19,26758,10655,3,183.43,16,0.46,63,0.17,3464,Food,On-Time,Gold
4084,18,124448,32,23075,17404,2,292.05,11,0.12,72,0.53,4140,Travel,On-Time,Standard
4085,64,157797,80,24264,5615,3,126.11,9,0.74,145,0.99,876,Electronics,On-Time,Gold
4086,41,109174,93,18427,0,4,330.07,16,0.13,104,0.46,7486,Electronics,Delayed,Gold
4087,57,149510,81,33993,11591,6,120.52,9,0.12,151,0.15,3898,Electronics,On-Time,Gold
4088,46,49825,95,17492,13106,6,87.87,12,0.51,19,0.91,6673,Home,On-Time,Standard
4089,62,103075,3,27039,12885,9,271.24,18,0.24,67,0.89,5803,Travel,On-Time,Gold
4090,39,128540,31,5000,0,8,363.92,0,0.24,13,0.03,2045,Fashion,On-Time,Gold
4091,28,39146,18,19695,30847,5,134.0,11,0.96,51,0.39,2406,Travel,On-Time,Standard
4092,66,55576,2,16240,2265,3,74.63,3,0.29,141,0.96,579,Food,On-Time,Standard
4093,43,144516,91,20826,10714,4,69.12,15,0.92,63,0.47,4961,Home,On-Time,Platinum
4094,48,35996,60,7009,11754,5,50.66,13,0.23,25,0.61,4150,Electronics,On-Time,Standard
4095,63,21354,37,33081,15734,6,155.18,4,0.9,43,0.23,4452,Electronics,Late,Standard
4096,29,136119,5,21334,5173,4,439.93,11,0.2,122,0.7,4756,Travel,Delayed,Gold
4097,53,122870,55,37994,13660,5,253.45,17,0.17,52,0.56,-858,Travel,On-Time,Standard
4098,36,92284,39,26274,21329,0,465.43,19,0.28,101,0.57,6778,Travel,Late,Standard
4099,43,73171,80,22119,6791,7,162.23,3,0.42,4,0.6,3050,Fashion,On-Time,Standard
4100,46,57459,68,20128,6458,8,492.52,7,0.21,68,0.01,4764,Electronics,On-Time,Gold
4101,22,86277,82,25316,2931,5,421.19,8,0.62,4,0.07,2341,Fashion,On-Time,Platinum
4102,33,138192,41,26064,11702,5,402.73,19,0.47,17,0.85,3856,Home,On-Time,Gold
4103,65,84542,98,24036,3786,3,318.01,14,0.54,105,0.62,4510,Fashion,On-Time,Gold
4104,58,161678,85,38105,14841,4,138.16,20,0.66,84,0.8,-122,Home,On-Time,Standard
4105,44,39082,87,29259,6617,5,478.25,4,0.46,178,0.61,2020,Food,Delayed,Platinum
4106,48,74212,73,14937,8324,0,414.66,7,0.09,24,0.12,7389,Home,On-Time,Gold
4107,40,60077,1,13650,3029,4,424.58,5,0.35,124,0.61,3734,Food,On-Time,Standard
4108,65,31594,27,23543,25054,6,448.76,14,0.52,57,0.21,-337,Travel,Delayed,Gold
4109,41,68876,100,21492,10713,6,166.03,2,0.18,101,0.62,-166,Food,On-Time,Standard
4110,48,91693,16,22227,1928,3,441.28,13,0.49,125,0.65,4071,Food,On-Time,Platinum
4111,62,95969,69,7022,11940,5,270.65,5,0.12,48,0.53,-2153,Home,On-Time,Standard
4112,33,161818,68,27130,0,10,344.0,2,0.35,104,0.03,2190,Fashion,On-Time,Standard
4113,68,93578,38,17011,5391,3,482.35,11,0.84,106,0.11,876,Food,Late,Gold
4114,22,121005,6,37809,12978,7,454.4,9,0.05,103,0.56,5124,Travel,Late,Standard
4115,69,77643,31,21880,13641,1,162.36,17,0.04,169,0.16,1120,Travel,On-Time,Platinum
4116,39,142122,3,19117,16265,5,380.2,7,0.4,47,0.11,1752,Food,On-Time,Standard
4117,41,170937,20,23937,19121,6,423.23,20,0.91,56,0.14,5590,Fashion,Delayed,Standard
4118,18,96243,31,14746,8766,7,248.61,5,0.61,157,0.77,2571,Food,On-Time,Platinum
4119,38,35293,81,33408,16253,4,98.13,4,0.69,85,0.46,2452,Fashion,On-Time,Standard
4120,29,53047,96,38998,15622,3,191.37,5,0.56,17,0.21,6954,Food,On-Time,Gold
4121,35,86277,13,25854,15905,6,380.38,16,0.78,114,0.48,5677,Electronics,On-Time,Platinum
4122,42,93259,69,25337,0,6,314.23,3,0.41,91,0.77,3556,Home,On-Time,Gold
4123,59,102937,74,15298,11816,3,397.22,4,0.75,111,0.96,2665,Travel,On-Time,Platinum
4124,48,93407,45,19930,7968,4,453.45,8,0.93,72,0.85,4751,Electronics,On-Time,Gold
4125,49,75279,19,24353,19125,7,196.7,17,0.34,143,0.29,4827,Home,On-Time,Standard
4126,28,49552,92,10812,10751,10,359.58,7,0.41,10,0.36,1191,Fashion,On-Time,Standard
4127,31,91045,57,32623,7214,8,93.61,1,0.18,176,0.72,2665,Electronics,Late,Gold
4128,71,149199,98,7724,7823,6,349.03,12,0.12,8,0.75,3451,Home,Delayed,Gold
4129,33,115797,79,5000,7421,4,66.08,12,0.75,59,0.07,3052,Food,On-Time,Gold
4130,69,96388,47,33945,11103,3,163.4,2,0.59,72,0.19,3101,Home,On-Time,Standard
4131,41,116182,6,26229,12254,7,251.67,13,0.72,47,0.14,2666,Fashion,On-Time,Standard
4132,45,60157,39,12453,8588,6,430.34,12,0.17,49,0.77,4235,Travel,On-Time,Standard
4133,61,54669,58,21246,7734,3,116.87,15,0.76,32,0.59,2714,Fashion,On-Time,Platinum
4134,64,45088,35,21888,3314,5,400.95,0,0.31,112,0.8,5828,Fashion,On-Time,Standard
4135,43,69988,43,20825,20097,5,304.06,18,0.62,2,0.89,2770,Food,On-Time,Gold
4136,39,58119,30,11733,8072,7,255.7,16,0.85,35,0.78,4131,Electronics,On-Time,Standard
4137,44,123330,41,22527,11678,5,339.0,14,0.62,111,0.06,3925,Electronics,On-Time,Gold
4138,50,55987,43,29314,12913,6,205.07,11,0.17,121,0.57,5191,Electronics,On-Time,Platinum
4139,58,42891,42,6186,11914,4,497.56,2,0.5,19,0.39,3478,Food,On-Time,Gold
4140,45,152703,42,16125,6777,8,99.73,16,0.25,23,0.3,3236,Food,On-Time,Standard
4141,54,56944,46,10715,14162,5,112.36,11,0.55,92,0.61,4935,Food,On-Time,Standard
4142,69,81141,5,13892,20016,5,447.81,17,0.08,117,0.29,3050,Home,Delayed,Standard
4143,50,93052,92,23028,14722,2,148.61,13,0.98,127,0.46,3996,Home,On-Time,Platinum
4144,49,29532,90,9631,13037,2,77.49,10,0.62,33,0.24,4988,Food,On-Time,Standard
4145,22,124419,65,33890,14538,2,450.97,4,0.38,132,0.95,6642,Travel,Delayed,Standard
4146,18,100484,85,20555,10461,3,78.09,18,0.34,104,0.31,1471,Home,On-Time,Platinum
4147,50,137335,8,16905,8067,2,436.89,19,0.58,170,0.78,5590,Electronics,On-Time,Platinum
4148,43,47831,10,5000,23400,3,288.75,18,0.67,139,0.84,850,Electronics,On-Time,Gold
4149,37,78965,79,21135,20732,8,290.45,15,0.23,111,0.08,1161,Electronics,Delayed,Standard
4150,48,76574,76,20441,6632,3,108.89,3,0.55,124,0.14,4379,Electronics,Delayed,Gold
4151,44,85555,17,9402,17942,6,333.66,4,0.86,39,0.38,925,Home,On-Time,Gold
4152,61,20000,24,12063,13264,0,216.64,19,0.81,144,0.29,-958,Home,On-Time,Gold
4153,46,79433,96,33768,10909,1,213.16,13,0.18,162,0.98,3959,Food,On-Time,Standard
4154,33,20000,73,16881,20554,4,363.68,7,0.38,121,0.07,3721,Fashion,On-Time,Gold
4155,59,89333,57,20350,10817,2,440.51,3,0.79,115,0.96,1396,Food,Delayed,Gold
4156,41,20000,29,24422,11783,3,379.12,16,0.31,167,0.36,1335,Travel,On-Time,Standard
4157,52,20000,0,18766,13422,7,356.86,2,0.77,73,0.48,3799,Home,Delayed,Gold
4158,37,107741,62,30825,1358,7,448.76,7,0.71,26,0.63,4947,Travel,On-Time,Gold
4159,35,53126,96,14145,11912,4,455.11,2,0.18,10,0.62,3055,Electronics,On-Time,Standard
4160,46,35485,78,16595,309,1,381.36,20,0.7,113,0.34,4962,Food,On-Time,Gold
4161,45,125833,28,16707,14098,9,419.14,7,0.84,63,0.46,3883,Electronics,Delayed,Standard
4162,52,88105,65,13649,13802,4,158.59,17,0.91,115,0.28,2366,Fashion,On-Time,Standard
4163,40,109883,74,12976,18228,6,356.56,12,0.24,71,0.26,-375,Travel,On-Time,Gold
4164,18,68350,52,20235,14380,2,270.14,11,1.0,142,0.08,1903,Home,Delayed,Gold
4165,38,182185,97,30797,28035,6,432.08,19,0.49,80,0.42,3962,Travel,Late,Standard
4166,56,50819,18,10575,114,2,482.44,3,0.25,64,0.35,2237,Electronics,On-Time,Standard
4167,40,144779,65,18493,9866,5,170.29,18,0.72,127,0.23,5624,Fashion,On-Time,Standard
4168,41,72545,83,26107,17344,4,352.11,0,0.71,27,0.13,4786,Home,On-Time,Gold
4169,59,20000,51,35834,17997,1,434.68,6,0.61,169,0.1,3724,Food,On-Time,Platinum
4170,34,94313,30,27513,5985,6,356.73,9,0.14,72,0.36,3132,Electronics,Delayed,Standard
4171,21,87590,59,18351,18303,8,359.65,11,0.03,145,0.49,3232,Home,On-Time,Platinum
4172,42,32947,67,15514,0,3,417.88,14,0.74,11,0.71,1836,Food,On-Time,Standard
4173,37,38111,92,29034,4363,8,366.15,6,0.35,162,0.69,1192,Electronics,On-Time,Standard
4174,30,74012,29,27063,12880,2,422.17,17,0.1,93,0.08,4330,Electronics,Late,Standard
4175,42,88989,12,20128,11961,4,496.03,15,0.93,11,0.06,3189,Home,Delayed,Gold
4176,52,20000,14,18338,18781,7,294.81,17,0.93,125,0.76,4041,Travel,Delayed,Gold
4177,44,117124,19,36136,16244,4,349.67,5,0.64,123,0.8,1350,Home,Late,Standard
4178,49,55220,33,34910,6935,5,326.85,20,0.24,120,0.43,2690,Fashion,On-Time,Gold
4179,72,21730,91,23135,18809,11,176.87,13,0.98,54,0.3,2285,Fashion,On-Time,Gold
4180,39,112642,19,21650,13855,8,424.95,16,0.24,111,0.15,4560,Food,Delayed,Gold
4181,49,74055,49,10808,15794,4,223.83,19,0.01,152,0.21,6375,Food,On-Time,Standard
4182,37,123646,88,20358,15612,3,479.64,20,0.9,154,0.39,4779,Food,On-Time,Gold
4183,32,92518,26,29665,8301,3,422.15,9,0.2,140,0.97,582,Travel,Delayed,Platinum
4184,36,74939,29,5000,16923,5,119.76,2,0.63,103,0.59,3816,Electronics,On-Time,Standard
4185,37,68890,55,24817,12402,5,76.92,4,0.24,20,0.52,2430,Home,Delayed,Gold
4186,50,94308,83,25505,16349,6,113.07,14,0.45,6,0.45,1717,Electronics,On-Time,Standard
4187,80,58458,64,25527,20427,4,400.39,7,0.4,132,0.0,3699,Food,On-Time,Gold
4188,34,40897,98,14773,9324,2,378.12,17,0.37,136,0.18,1538,Electronics,On-Time,Standard
4189,38,99396,54,17422,17284,4,321.02,14,0.32,1,0.63,4365,Electronics,On-Time,Gold
4190,44,69220,23,15036,7603,4,131.6,12,0.02,16,0.6,1165,Fashion,On-Time,Standard
4191,50,76342,24,35912,6751,2,252.4,8,0.21,168,0.58,-641,Home,On-Time,Standard
4192,48,118575,52,32462,9945,5,290.84,1,0.99,2,0.23,3237,Electronics,On-Time,Standard
4193,64,70444,75,22981,9928,4,486.73,0,0.01,153,0.3,4949,Electronics,Delayed,Gold
4194,18,75601,10,20266,13248,3,148.38,11,0.07,72,0.56,2894,Travel,On-Time,Standard
4195,18,51014,93,19936,2106,7,208.16,17,0.03,37,0.16,-127,Fashion,Delayed,Gold
4196,37,92229,59,17493,13941,5,339.21,6,0.51,17,0.25,164,Food,On-Time,Gold
4197,61,88993,76,5000,8973,3,144.73,8,0.04,37,0.8,2086,Travel,Late,Gold
4198,21,111031,46,20321,0,6,130.59,10,0.54,147,0.25,5112,Fashion,On-Time,Platinum
4199,18,51834,24,36221,12802,4,249.02,6,0.33,155,0.62,745,Home,On-Time,Standard
4200,53,56687,24,22346,19899,8,284.38,7,0.88,125,0.6,1447,Travel,Delayed,Gold
4201,48,106685,16,15054,17453,4,359.73,4,0.36,49,0.95,4480,Travel,On-Time,Gold
4202,28,85088,11,22072,9993,5,392.13,15,0.82,152,0.54,3738,Travel,On-Time,Gold
4203,30,38751,51,18235,7004,3,440.99,0,0.7,89,0.46,4288,Home,On-Time,Standard
4204,30,127262,10,12033,16095,5,202.51,15,0.97,83,0.34,5511,Electronics,Delayed,Standard
4205,46,20000,9,11043,7008,3,276.85,15,0.44,150,0.2,774,Food,Delayed,Standard
4206,35,106371,80,20288,9695,7,438.51,4,0.95,77,0.28,1369,Electronics,On-Time,Standard
4207,52,24391,59,8309,27994,3,258.51,16,0.65,32,0.96,1121,Food,On-Time,Gold
4208,18,150431,53,20134,20409,3,112.2,9,0.38,178,0.96,3050,Fashion,On-Time,Standard
4209,32,20000,79,19318,8740,7,245.94,10,0.49,151,0.19,6974,Travel,On-Time,Standard
4210,28,121090,62,25761,14795,2,396.44,8,0.73,167,0.06,649,Home,Late,Gold
4211,41,71734,19,18716,21159,4,261.23,10,0.89,3,0.3,2210,Travel,On-Time,Platinum
4212,36,60335,4,11584,13275,6,160.29,17,0.41,120,0.77,5086,Food,On-Time,Standard
4213,56,82415,40,21232,2365,6,473.64,17,0.94,108,0.38,3339,Travel,On-Time,Gold
4214,18,100276,62,28355,12409,3,187.12,0,0.48,78,0.3,51,Travel,Late,Gold
4215,45,38823,55,15772,8409,2,283.69,3,0.77,173,0.37,-1227,Home,Delayed,Standard
4216,53,42368,31,32851,8556,4,208.92,5,0.91,106,0.22,2233,Travel,Delayed,Gold
4217,72,100984,26,20920,5317,6,237.63,13,0.22,175,0.63,3918,Home,On-Time,Gold
4218,37,20000,67,17139,2300,1,339.5,1,0.2,5,0.59,1725,Travel,On-Time,Platinum
4219,49,51630,47,14992,6037,0,266.54,8,0.68,53,0.35,3393,Electronics,Late,Standard
4220,18,196627,6,21565,15345,4,95.96,3,0.63,142,0.48,-566,Fashion,On-Time,Platinum
4221,18,36279,45,19254,16951,3,278.88,5,0.83,80,0.0,4200,Travel,Delayed,Standard
4222,57,120912,77,9712,24941,8,184.14,12,0.54,142,0.53,4560,Fashion,On-Time,Standard
4223,44,51561,87,32733,6656,7,333.95,11,0.73,26,0.84,4833,Home,Delayed,Standard
4224,62,95361,17,17308,4561,5,131.75,4,0.17,71,0.14,2733,Travel,On-Time,Platinum
4225,24,101174,37,32666,16244,3,311.89,2,0.55,109,0.94,3023,Food,On-Time,Standard
4226,52,120158,64,11267,0,6,252.51,18,0.01,127,0.52,2893,Food,On-Time,Standard
4227,73,66989,16,27692,0,5,413.68,7,0.68,166,0.84,2137,Food,On-Time,Standard
4228,51,154555,89,30845,15965,8,202.57,20,0.97,169,0.29,2789,Fashion,On-Time,Gold
4229,49,51426,85,30180,3606,4,95.03,6,0.18,16,0.63,1829,Electronics,On-Time,Standard
4230,45,84368,81,23201,5266,4,88.36,0,0.14,111,0.28,2104,Electronics,Delayed,Standard
4231,21,84811,37,27971,14523,2,252.68,12,0.47,22,0.82,5457,Travel,On-Time,Standard
4232,65,30121,91,23747,10578,7,283.03,12,0.45,4,0.92,2636,Electronics,On-Time,Gold
4233,35,63565,84,11755,8185,4,218.81,6,0.44,99,0.92,4495,Travel,On-Time,Gold
